CellType,Background,geneID,expT,meanT,logR,pval,fdr,auc,covModelPval,covModelFDR
cE10 (Tuft),Top_Epi,MATK,0.354510355,1.042116088,7.480051916,0,0,0.674399093,0,0
cE10 (Tuft),Top_Epi,HTR3E,0.348894349,0.960627258,9.138386303,0,0,0.673532876,0,0
cE10 (Tuft),Top_Epi,ELF3,0.7999298,3.101655603,0.417215073,1.3105E-222,5.9434E-221,0.673340129,0,0
cE10 (Tuft),Top_Epi,EIF1B,0.576693577,1.768396298,2.009085983,2.1446E-257,1.2592E-255,0.671213652,0,0
cE10 (Tuft),Top_Epi,POU2F3,0.354159354,0.904993972,6.524833668,0,0,0.671150626,0,0
cE10 (Tuft),Top_Epi,CST3,0.840645841,3.537242099,0.382959936,1.5484E-191,4.9791E-190,0.660883676,0,0
cE10 (Tuft),Top_Epi,RASSF6,0.451035451,1.172764021,2.459181639,5.6008E-266,3.5077E-264,0.646138843,0,0
cE10 (Tuft),Top_Epi,ATP2A3,0.454194454,1.230034917,2.325975753,1.1469E-261,6.9832E-260,0.644494886,0,0
cE10 (Tuft),Top_Epi,TMEM176B,0.586872587,1.683644622,1.116015095,1.3387E-171,3.2071E-170,0.643193411,0,0
cE10 (Tuft),Top_Epi,ZFHX3,0.427518428,1.099534459,2.778964832,1.9327E-271,1.2774E-269,0.64245188,0,0
cE10 (Tuft),Top_Epi,RP3-412A9.11,0.412425412,1.00134474,2.374089636,2.3575E-290,1.8678E-288,0.637969015,0,0
cE10 (Tuft),Top_Epi,TMEM176A,0.577746578,1.612774029,1.097125134,1.4572E-158,2.8648E-157,0.637039083,0,0
cE10 (Tuft),Top_Epi,GSN,0.609336609,1.696966628,0.989890342,2.2905E-154,4.2015E-153,0.635469912,0,0
cE10 (Tuft),Top_Epi,BIK,0.492804493,1.206519388,1.720983085,2.7793E-174,6.9493E-173,0.631771758,0,0
cE10 (Tuft),Top_Epi,ANXA4,0.622674623,1.978355728,0.84091907,4.1365E-130,5.1083E-129,0.629837126,,
cE10 (Tuft),Top_Epi,C11orf53,0.295893296,0.59085728,4.419954666,0,0,0.628974982,0,0
cE10 (Tuft),Top_Epi,CNN3,0.470691471,1.126253696,1.80697726,5.2512E-167,1.1646E-165,0.627124986,0,0
cE10 (Tuft),Top_Epi,DDX5,0.669006669,1.961195575,0.488952356,3.7065E-116,3.497E-115,0.623780898,,
cE10 (Tuft),Top_Epi,CIRBP,0.593541594,1.605721965,0.869022887,1.1396E-109,9.6081E-109,0.618214113,,
cE10 (Tuft),Top_Epi,TLE4,0.400842401,1.021608612,2.180958453,1.0673E-179,2.8187E-178,0.617148699,0,0
cE10 (Tuft),Top_Epi,PAK3,0.232362232,0.573415358,8.215238824,0,0,0.614857712,0,0
cE10 (Tuft),Top_Epi,TAS1R3,0.236925237,0.521720402,7.027819092,0,0,0.614846126,0,0
cE10 (Tuft),Top_Epi,GRK5,0.268164268,0.563628749,4.485753251,0,0,0.613685532,0,0
cE10 (Tuft),Top_Epi,HLA-C,0.745524746,2.741517739,0.357204753,2.51842E-95,1.60321E-94,0.612570292,0,0
cE10 (Tuft),Top_Epi,DEFB1,0.32958933,1.03028954,2.605944236,2.973E-234,1.4755E-232,0.610710267,0,0
cE10 (Tuft),Top_Epi,PIK3CG,0.216567217,0.512001422,8.230823908,0,0,0.607014206,0,0
cE10 (Tuft),Top_Epi,MYL6,0.891189891,3.461834918,0.135285987,8.45277E-84,4.24965E-83,0.605774366,,
cE10 (Tuft),Top_Epi,ZNF428,0.427518428,0.89941973,1.751848166,2.3253E-117,2.2372E-116,0.604922468,,
cE10 (Tuft),Top_Epi,NCMAP,0.221130221,0.479484705,5.902944717,0,0,0.603982111,0,0
cE10 (Tuft),Top_Epi,CD300LF,0.21024921,0.522478507,8.51052427,0,0,0.603898665,0,0
cE10 (Tuft),Top_Epi,PSAP,0.630747631,1.666014247,0.647055657,1.08143E-82,5.28539E-82,0.603300766,0,0
cE10 (Tuft),Top_Epi,CCDC129,0.202878203,0.417333254,7.892460671,0,0,0.599878767,0,0
cE10 (Tuft),Top_Epi,N4BP2L2,0.577044577,1.421361913,0.789286801,7.17887E-78,3.14512E-77,0.598749214,,
cE10 (Tuft),Top_Epi,TFF3,0.87960688,4.055701236,0.261835989,2.11436E-72,8.29842E-72,0.59790054,,
cE10 (Tuft),Top_Epi,FURIN,0.354159354,0.854254412,2.430874347,1.0364E-128,1.2471E-127,0.597206052,,
cE10 (Tuft),Top_Epi,ANXA1,0.337662338,1.143479514,2.034089578,9.727E-144,1.5248E-142,0.596769776,0,0
cE10 (Tuft),Top_Epi,RTN4,0.58968059,1.603988816,0.632463704,3.78958E-72,1.47807E-71,0.59601849,,
cE10 (Tuft),Top_Epi,BCAM,0.255879256,0.619716916,3.654674851,7.1625E-269,4.6405E-267,0.594423359,0,0
cE10 (Tuft),Top_Epi,OGDHL,0.194103194,0.478824009,7.086366026,0,0,0.594246831,0,0
cE10 (Tuft),Top_Epi,SKAP2,0.428922429,1.024646221,1.659147692,7.4825E-89,4.17345E-88,0.594165046,,
cE10 (Tuft),Top_Epi,CREG1,0.411723412,0.999296931,1.877968418,1.57817E-92,9.43031E-92,0.593866981,,
cE10 (Tuft),Top_Epi,LYZ,0.512109512,1.41967294,0.719759473,1.42442E-86,7.5846E-86,0.592957439,,
cE10 (Tuft),Top_Epi,ADGRG6,0.28992629,0.712719639,2.95478911,1.6207E-170,3.7927E-169,0.592555522,0,0
cE10 (Tuft),Top_Epi,AFAP1L2,0.227097227,0.583136323,4.378305406,0,0,0.591209844,0,0
cE10 (Tuft),Top_Epi,ACSL4,0.295893296,0.647041505,2.814908502,1.2139E-143,1.9006E-142,0.589140761,0,0
cE10 (Tuft),Top_Epi,VAV1,0.196560197,0.388716943,5.176553546,0,0,0.588628035,0,0
cE10 (Tuft),Top_Epi,SPTLC2,0.392769393,0.970915508,1.976165502,1.09367E-79,4.98925E-79,0.586177798,,
cE10 (Tuft),Top_Epi,DPYSL3,0.190593191,0.491504568,5.305179482,0,0,0.585675718,0,0
cE10 (Tuft),Top_Epi,GRASP,0.18006318,0.438279919,6.479886629,0,0,0.585656027,0,0
cE10 (Tuft),Top_Epi,CD14,0.225342225,0.58836584,3.544013309,1.4425E-267,9.2095E-266,0.58493168,0,0
cE10 (Tuft),Top_Epi,UBC,0.724815725,2.509860209,0.150770887,7.06282E-55,1.86714E-54,0.584914613,,
cE10 (Tuft),Top_Epi,DKK3,0.170937171,0.482921092,7.794007739,0,0,0.58352378,0,0
cE10 (Tuft),Top_Epi,AOC1,0.501228501,1.420519091,1.042265349,6.57018E-61,1.96926E-60,0.583310371,,
cE10 (Tuft),Top_Epi,IL13RA1,0.429273429,1.086823263,1.508291204,4.29034E-65,1.41775E-64,0.582589364,0,0
cE10 (Tuft),Top_Epi,UCP2,0.279045279,0.545463109,2.367234907,7.0111E-127,8.1242E-126,0.581281806,,
cE10 (Tuft),Top_Epi,VAMP2,0.472797473,1.028632394,1.163167749,2.81273E-57,7.83917E-57,0.579837125,,
cE10 (Tuft),Top_Epi,C12orf57,0.563355563,1.455449377,0.588281447,3.04804E-50,7.33807E-50,0.579040102,,
cE10 (Tuft),Top_Epi,SOX4,0.541242541,1.682866078,0.746486753,1.78987E-51,4.4009E-51,0.578802146,,
cE10 (Tuft),Top_Epi,LUC7L3,0.518076518,1.26124861,0.926788338,1.92913E-50,4.66825E-50,0.577659497,,
cE10 (Tuft),Top_Epi,ARPC5,0.556335556,1.528219532,0.559223131,1.3442E-47,3.06448E-47,0.577499839,,
cE10 (Tuft),Top_Epi,ACTB,0.926991927,4.445783634,0.059886469,6.55292E-44,1.38827E-43,0.575804159,,
cE10 (Tuft),Top_Epi,JUN,0.637416637,2.276433727,0.320267372,2.44321E-44,5.21727E-44,0.575451271,,
cE11 (Enteroendocrine),Top_Epi,MDK,0.772727273,2.449438174,1.39385148,1.16548E-98,1.67992E-96,0.743987716,0,0
cE11 (Enteroendocrine),Top_Epi,MALAT1,0.969090909,8.186304615,0.326310687,1.99158E-72,2.28181E-70,0.721868719,0,0
cE11 (Enteroendocrine),Top_Epi,TUBA1A,0.485454545,1.17954496,3.334049796,6.8459E-193,1.5554E-190,0.704458813,0,0
cE11 (Enteroendocrine),Top_Epi,SSR4,0.867272727,2.784330901,0.530933834,4.81382E-62,4.85182E-60,0.704002889,0,0
cE11 (Enteroendocrine),Top_Epi,TIMP1,0.72,1.931489756,1.126771141,4.26329E-66,4.49995E-64,0.696613698,0,0
cE11 (Enteroendocrine),Top_Epi,CRYBA2,0.392727273,1.140518468,6.994181294,0,0,0.690835822,0,0
cE11 (Enteroendocrine),Top_Epi,PAM,0.490909091,1.005370012,2.833374322,1.03574E-97,1.47702E-95,0.6831616,0,0
cE11 (Enteroendocrine),Top_Epi,GNAS,0.794545455,2.195433038,0.644256372,5.90148E-49,4.46945E-47,0.679080381,0,0
cE11 (Enteroendocrine),Top_Epi,SCGN,0.336363636,1.063373362,9.047680187,0,0,0.667188703,0,0
cE11 (Enteroendocrine),Top_Epi,INSM1,0.334545455,0.852605379,6.913363452,0,0,0.663941283,0,0
cE11 (Enteroendocrine),Top_Epi,NEAT1,0.861818182,3.944987779,0.417536015,6.95031E-36,3.77202E-34,0.653659934,0,0
cE11 (Enteroendocrine),Top_Epi,MS4A8,0.385454545,0.940806114,3.192323819,6.6789E-104,9.8386E-102,0.651364069,0,0
cE11 (Enteroendocrine),Top_Epi,SCG2,0.294545455,0.926700427,7.661525117,0,0,0.644532061,0,0
cE11 (Enteroendocrine),Top_Epi,SCG5,0.332727273,0.831007155,4.295593371,4.2E-163,7.6083E-161,0.643670419,0,0
cE11 (Enteroendocrine),Top_Epi,QPCT,0.38,0.65602008,2.612024051,9.99905E-83,1.25268E-80,0.640250127,0,0
cE11 (Enteroendocrine),Top_Epi,H3F3B,0.916363636,3.221920789,0.294026548,7.66976E-29,3.07824E-27,0.637272814,0,0
cE11 (Enteroendocrine),Top_Epi,CST3,0.921818182,3.410118365,0.323951287,9.48496E-29,3.77287E-27,0.63704224,0,0
cE11 (Enteroendocrine),Top_Epi,PTMS,0.66,1.500501401,0.79639781,4.23516E-31,1.91153E-29,0.635898509,0,0
cE11 (Enteroendocrine),Top_Epi,SEC11C,0.572727273,1.327120006,1.227439049,2.43091E-32,1.15966E-30,0.635531897,0,0
cE11 (Enteroendocrine),Top_Epi,ETV1,0.307272727,0.597954711,4.514493335,8.4542E-184,1.7708E-181,0.635401732,0,0
cE11 (Enteroendocrine),Top_Epi,GTF2I,0.596363636,1.066557244,0.946312611,6.32407E-31,2.82581E-29,0.632889649,0,0
cE11 (Enteroendocrine),Top_Epi,N4BP2L2,0.674545455,1.347411432,0.697487714,2.0812E-28,8.0168E-27,0.632091009,0,0
cE11 (Enteroendocrine),Top_Epi,CHGB,0.274545455,0.713392129,5.720010269,0,0,0.631335767,0,0
cE11 (Enteroendocrine),Top_Epi,PCSK1N,0.316363636,1.656271987,3.849723958,1.0684E-117,1.6275E-115,0.630973525,0,0
cE11 (Enteroendocrine),Top_Epi,CHGA,0.261818182,1.351557803,7.984368955,0,0,0.628716771,0,0
cE11 (Enteroendocrine),Top_Epi,CACNA1A,0.270909091,0.585433769,5.561722195,0,0,0.627462238,0,0
cE11 (Enteroendocrine),Top_Epi,NPDC1,0.629090909,1.16718265,0.777925111,6.99734E-28,2.62743E-26,0.624787979,0,0
cE11 (Enteroendocrine),Top_Epi,PKM,0.807272727,1.927885692,0.454001697,1.64339E-24,5.08769E-23,0.62401618,0,0
cE11 (Enteroendocrine),Top_Epi,CPE,0.314545455,0.894653917,3.215043375,2.01523E-86,2.62273E-84,0.622751995,0,0
cE11 (Enteroendocrine),Top_Epi,RAMP1,0.381818182,0.793102227,1.948649042,8.44704E-52,6.82124E-50,0.622625615,0,0
cE11 (Enteroendocrine),Top_Epi,ZKSCAN1,0.596363636,1.108161701,0.832673337,2.95923E-25,9.51282E-24,0.620260028,0,0
cE11 (Enteroendocrine),Top_Epi,UCN3,0.238181818,0.728813664,6.582435216,0,0,0.615218602,0,0
cE11 (Enteroendocrine),Top_Epi,PCSK1,0.256363636,0.624156129,4.044355704,3.5586E-170,6.8147E-168,0.612970489,0,0
cE11 (Enteroendocrine),Top_Epi,SEZ6L2,0.405454545,0.633555861,1.7331117,8.23785E-34,4.16711E-32,0.612703037,0,0
cE11 (Enteroendocrine),Top_Epi,RAB3B,0.258181818,0.456222437,3.745253289,6.5485E-158,1.155E-155,0.6125013,0,0
cE11 (Enteroendocrine),Top_Epi,TFF1,0.625454545,2.187767532,0.733415118,1.77995E-22,4.92979E-21,0.611202752,6.9833E-14,2.00787E-13
cE11 (Enteroendocrine),Top_Epi,MARCKSL1,0.752727273,1.897368833,0.425813566,5.95905E-20,1.33357E-18,0.611140838,8.59868E-13,2.34623E-12
cE11 (Enteroendocrine),Top_Epi,C10orf10,0.318181818,0.654521644,2.551723232,9.7501E-55,8.48702E-53,0.610128359,0,0
cE11 (Enteroendocrine),Top_Epi,SOX4,0.623636364,1.804205771,0.834187744,1.36506E-20,3.24444E-19,0.609786832,0,0
cE11 (Enteroendocrine),Top_Epi,IDS,0.425454545,0.646714202,1.530096045,1.26413E-28,4.96942E-27,0.609035387,0,0
cE11 (Enteroendocrine),Top_Epi,DDX5,0.749090909,1.814793938,0.368596021,4.39572E-19,9.33829E-18,0.609015747,6.75868E-11,1.67071E-10
cE11 (Enteroendocrine),Top_Epi,CADPS,0.296363636,0.473214621,2.803979416,8.99111E-64,9.27121E-62,0.608817201,0,0
cE11 (Enteroendocrine),Top_Epi,SYT13,0.325454545,0.599832008,2.625626979,8.28473E-45,5.84509E-43,0.607274641,0,0
cE11 (Enteroendocrine),Top_Epi,CD63,0.885454545,2.899324443,0.245639676,2.92921E-18,5.71558E-17,0.607213825,2.19824E-14,6.39411E-14
cE11 (Enteroendocrine),Top_Epi,UBC,0.86,2.691180518,0.249609367,4.59152E-18,8.78021E-17,0.60657416,1.54054E-07,2.93605E-07
cE11 (Enteroendocrine),Top_Epi,BTG2,0.534545455,1.361595697,1.04216971,2.05765E-19,4.49964E-18,0.602518772,0,0
cE11 (Enteroendocrine),Top_Epi,CIRBP,0.654545455,1.385722015,0.63905877,2.50278E-17,4.47928E-16,0.601692521,2.22045E-16,7.06206E-16
cE11 (Enteroendocrine),Top_Epi,RIMBP2,0.209090909,0.306756889,6.44045681,0,0,0.601431888,0,0
cE11 (Enteroendocrine),Top_Epi,HLA-A,0.872727273,3.181841725,0.264246862,1.72615E-16,2.81496E-15,0.601320362,0,0
cE11 (Enteroendocrine),Top_Epi,C9orf16,0.687272727,1.467813712,0.468682195,4.64341E-17,8.08376E-16,0.601135036,0,0
cE11 (Enteroendocrine),Top_Epi,TTR,0.209090909,0.531282544,6.779649194,0,0,0.60103021,0,0
cE11 (Enteroendocrine),Top_Epi,AES,0.650909091,1.318408748,0.549859498,1.004E-16,1.69932E-15,0.59977704,0,0
cE11 (Enteroendocrine),Top_Epi,NPW,0.263636364,0.660705377,3.154374867,3.13193E-66,3.35868E-64,0.599524961,0,0
cE11 (Enteroendocrine),Top_Epi,FEV,0.2,0.54274481,9.328895032,0,0,0.599504894,0,0
cE11 (Enteroendocrine),Top_Epi,IFI6,0.516363636,1.439464955,0.922337634,1.35005E-19,2.98146E-18,0.597818083,0,0
cE11 (Enteroendocrine),Top_Epi,DYNLT3,0.450909091,0.671241704,1.16265551,1.16358E-20,2.7754E-19,0.597181268,0,0
cE11 (Enteroendocrine),Top_Epi,GCH1,0.309090909,0.546382263,2.570771205,9.42166E-36,5.07218E-34,0.596488497,0,0
cE11 (Enteroendocrine),Top_Epi,POLR2J3,0.536363636,0.937236454,0.814109732,3.62506E-17,6.36045E-16,0.596322065,0,0
cE11 (Enteroendocrine),Top_Epi,CHPF,0.430909091,0.599931109,1.209292214,1.51435E-21,3.89672E-20,0.596288328,0,0
cE11 (Enteroendocrine),Top_Epi,S100A11,0.858181818,3.004193368,0.279161882,5.70738E-15,8.04494E-14,0.595900196,9.59456E-07,1.71922E-06
cE11 (Enteroendocrine),Top_Epi,SCT,0.198181818,0.870511346,7.022139487,0,0,0.595344874,0,0
cE11 (Enteroendocrine),Top_Epi,GNAI2,0.410909091,0.592539195,1.318852496,9.3627E-22,2.46092E-20,0.595275076,0,0
cE11 (Enteroendocrine),Top_Epi,JUNB,0.694545455,1.805175786,0.474493192,9.1843E-15,1.26923E-13,0.593724179,0,0
cE11 (Enteroendocrine),Top_Epi,DUSP4,0.318181818,0.518129241,1.776683317,4.99128E-33,2.40677E-31,0.593412933,0,0
cE11 (Enteroendocrine),Top_Epi,ARFGEF3,0.392727273,0.66856941,1.604335311,1.43581E-21,3.72283E-20,0.592831353,0,0
cE11 (Enteroendocrine),Top_Epi,FKBP2,0.716363636,1.506510553,0.412287625,2.2207E-14,2.94446E-13,0.592721049,,
cE11 (Enteroendocrine),Top_Epi,KCTD12,0.278181818,0.711038224,2.901174583,9.51082E-39,5.82158E-37,0.591933617,0,0
cE11 (Enteroendocrine),Top_Epi,MFGE8,0.258181818,0.342922857,2.553257355,3.79013E-51,3.02421E-49,0.59188374,0,0
cE11 (Enteroendocrine),Top_Epi,EIF4A2,0.725454545,1.599636238,0.31701883,7.34015E-14,9.28253E-13,0.591178781,,
cE11 (Enteroendocrine),Top_Epi,SLC29A4,0.196363636,0.327002031,5.003921993,4.0572E-207,1.0262E-204,0.590309932,0,0
cE11 (Enteroendocrine),Top_Epi,GPX4,0.747272727,1.798149354,0.344943413,1.75427E-13,2.12047E-12,0.589922421,,
cE11 (Enteroendocrine),Top_Epi,STX1A,0.241818182,0.356801876,3.105311329,6.15741E-57,5.69242E-55,0.589874534,0,0
cE11 (Enteroendocrine),Top_Epi,SLC38A11,0.2,0.413279482,4.671231161,1.7142E-152,2.9843E-150,0.589276964,0,0
cE11 (Enteroendocrine),Top_Epi,NEUROD1,0.18,0.449138197,7.659036224,0,0,0.588426965,0,0
cE11 (Enteroendocrine),Top_Epi,WFDC2,0.452727273,1.099171899,0.875075792,1.49284E-17,2.71526E-16,0.587065324,4.47908E-12,1.16893E-11
cE11 (Enteroendocrine),Top_Epi,KIAA1324,0.363636364,0.643954906,1.403785988,1.12872E-20,2.69706E-19,0.586352508,0,0
cE11 (Enteroendocrine),Top_Epi,RP11-884K10.5,0.612727273,1.142986745,0.572647951,3.21197E-13,3.7604E-12,0.58632711,,
cE11 (Enteroendocrine),Top_Epi,TM4SF5,0.396363636,0.669050776,1.270687451,1.585E-18,3.17592E-17,0.585818215,0,0
cE11 (Enteroendocrine),Top_Epi,PNISR,0.616363636,1.126497336,0.521642012,5.37194E-13,6.13381E-12,0.585798922,,
cE11 (Enteroendocrine),Top_Epi,CLDN4,0.818181818,2.576167302,0.260613456,3.48104E-12,3.57848E-11,0.585429212,,
cE11 (Enteroendocrine),Top_Epi,CYP4F3,0.269090909,0.394375221,2.337699345,1.20095E-34,6.21571E-33,0.585373576,0,0
cE11 (Enteroendocrine),Top_Epi,MT-ND5,0.961818182,4.311266808,0.176269928,5.09477E-12,5.12728E-11,0.585080229,,
cE11 (Enteroendocrine),Top_Epi,GABARAPL2,0.601818182,1.107773202,0.533435255,9.4675E-13,1.0454E-11,0.585045308,,
cE11 (Enteroendocrine),Top_Epi,PBXIP1,0.3,0.380583622,1.729973401,1.04953E-27,3.8651E-26,0.584907416,0,0
cE11 (Enteroendocrine),Top_Epi,MLXIPL,0.305454545,0.424030064,1.856221557,1.01987E-25,3.36733E-24,0.584608201,0,0
cE11 (Enteroendocrine),Top_Epi,PTPRN2,0.285454545,0.386422863,2.0098272,4.56786E-30,1.91351E-28,0.584600772,0,0
cE11 (Enteroendocrine),Top_Epi,HOXB-AS3,0.245454545,0.411233564,2.673716698,9.77249E-41,6.32851E-39,0.583689096,0,0
cE11 (Enteroendocrine),Top_Epi,SCG3,0.170909091,0.278820485,6.012296411,0,0,0.583115843,0,0
cE11 (Enteroendocrine),Top_Epi,ST18,0.174545455,0.232631775,4.836772221,0,0,0.582856329,0,0
cE11 (Enteroendocrine),Top_Epi,RBM39,0.670909091,1.351324143,0.374946936,7.85737E-12,7.71634E-11,0.582550556,,
cE11 (Enteroendocrine),Top_Epi,FAM46A,0.436363636,0.75141124,0.95184149,2.01638E-15,3.00329E-14,0.582278324,0,0
cE11 (Enteroendocrine),Top_Epi,HEPACAM2,0.303636364,0.623946835,1.340926294,5.84183E-27,2.07718E-25,0.582248016,0,0
cE11 (Enteroendocrine),Top_Epi,UCP2,0.285454545,0.449947044,2.005668364,8.94534E-27,3.16391E-25,0.582134002,0,0
cE11 (Enteroendocrine),Top_Epi,ELL2,0.274545455,0.403547624,2.24665008,2.06474E-28,7.97633E-27,0.582027148,0,0
cE11 (Enteroendocrine),Top_Epi,FTX,0.385454545,0.583020826,1.270628481,3.26821E-17,5.76452E-16,0.581847922,0,0
cE11 (Enteroendocrine),Top_Epi,TMEM205,0.498181818,0.747255559,0.77126509,2.34831E-13,2.79565E-12,0.581779903,,
cE11 (Enteroendocrine),Top_Epi,ATP6V1G1,0.672727273,1.429035042,0.349702842,2.39926E-11,2.18641E-10,0.580911113,,
cE11 (Enteroendocrine),Top_Epi,PYY,0.167272727,1.531956227,7.529289921,0,0,0.58088691,0,0
cE11 (Enteroendocrine),Top_Epi,VMP1,0.703636364,1.702736096,0.396261667,2.90745E-11,2.60872E-10,0.580763845,,
cE11 (Enteroendocrine),Top_Epi,DNAJC12,0.265454545,0.444832614,2.144756201,3.11325E-30,1.33333E-28,0.580519293,0,0
