phateepi_1,phateepi_2,SCENT_ccat,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,,,,
-0.005310581,-0.009078891,0.331908174,252.7277983,0,0,0,0,0,0,TA 1,0,0.128425926,,,,
-0.019627277,-0.002931663,0.374831325,224.2691255,0,0,0,0,0,0,proCSC,0.076555556,0.148851852,,,,
0.00450987,0.021608047,0.29748239,72.68665351,0,0,0,0,0,0,ER Stress,0.023444444,0.205388889,,,,
0.029306826,-0.005152484,0.262917025,246.9292924,0,0,0,0,0,0,Late Enterocyte,0,0.098685185,,,,
-0.00242235,-0.008669346,0.302750124,261.6308867,0,0,0,0,0,0,TA 1,0,0.262888889,,,,
0.002860267,0.016884964,0.294452464,130.45817,0,0,0,0,0,0,ER Stress,0,0.221722222,,,,
0.004576487,-0.013716245,0.304633554,264.1112675,0,0,0,0,0,0,CSC,0,0.13712963,,,,
0.028877065,-0.003591679,0.262856525,140.6835806,0,0,0,0,0,0,Late Enterocyte,0.052592593,0.120814815,,,,
0.034431768,0.001512024,0.21734304,231.2339032,0,0,0,0,0,0,Late Enterocyte,0,0.149944444,,,,
-0.006073871,-0.008079029,0.314645402,256.2101872,0,0,0,0,0,0,TA 1,0,0.081444444,,,,
0.008028203,-0.011195184,0.282140338,194.9562819,0,0,0,0,0,0,Early Enterocyte,0.025444444,0.100333333,,,,
0.02009558,-0.008218758,0.251490753,159.4917655,0,0,0,0,0,0,Late Enterocyte,0.029333333,0.096259259,,,,
0.003518324,-0.008917563,0.263354351,218.6184569,0,0,0,0,0,0,TA 1,0,0.160444444,,,,
0.02405789,0.01615312,0.220782638,204.1221921,0,0,0,0,0,0,Goblet / DCS,0,0.202777778,,,,
0.031590621,7.74E-04,0.231731403,149.1760099,0,0,0,0,0,0,Late Enterocyte,0,0.088703704,,,,
0.038160036,0.007832867,0.279142074,262.641108,0,0,0,0,0,0,Late Enterocyte,0,0.050481481,,,,
0.040388611,0.013374086,0.241749117,175.9099147,0,0,0,0,0,0,Early Enterocyte,0,0.020574074,,,,
0.029228263,-0.001022974,0.206187763,152.7241042,0,0,0,0,0,0,Late Enterocyte,0,0.083907407,,,,
-0.002024343,-0.008671416,0.233242216,184.9526272,0,0,0,0,0,0,TA 1,0,0.170333333,,,,
0.025201905,-0.002505588,0.252295175,159.5246182,0,0,0,0,0,0,Late Enterocyte,0,0.087314815,,,,
-0.016285551,-0.01069875,0.357479595,201.6418113,0,0,0,0,0,0,proCSC,0.491222222,0.112925926,,,,
-0.002401229,-0.008708354,0.316059695,255.6434777,0,0,0,0,0,0,TA 1,0,0.227074074,,,,
0.034872963,0.002542124,0.269721525,144.0427717,0,0,0,0,0,0,Late Enterocyte,0,0.110685185,,,,
0.019783049,-0.008488674,0.261143551,181.6673547,0,0,0,0,0,0,Late Enterocyte,0,0.07,,,,
0.036524063,0.007381357,0.265022512,230.8560968,0,0,0,0,0,0,Late Enterocyte,0,0.090925926,,,,
-0.003235455,-0.004511952,0.270662003,227.5872507,0,0,0,0,0,0,TA 1,0,0.102037037,,,,
-0.020672043,0.003392559,0.396166176,236.7285214,0,0,0,0,0,0,proCSC,0.321888889,0.270703704,,,,
0.009326604,-0.00888369,0.246061215,227.4147739,0,0,0,0,0,0,Late Enterocyte,0,0.164222222,,,,
0.035133595,0.005304638,0.230810874,222.8893111,0,0,0,0,0,0,Late Enterocyte,0,0.007592593,,,,
0.002902424,-0.008128719,0.23862423,195.325875,0,0,0,0,0,0,TA 1,0,0.23687037,,,,
0.003217371,-0.010149535,0.279306925,245.459133,0,0,0,0,0,0,TA 1,0,0.148388889,,,,
0.002001579,0.020175202,0.25987853,119.0089954,0,0,0,0,0,0,ER Stress,0,0.232666667,,,,
0.030324164,-0.001891244,0.239009015,137.5872113,0,0,0,0,0,0,Late Enterocyte,0,0.093851852,,,,
0.020562109,-0.009793787,0.257237305,236.4492732,0,0,0,0,0,0,Early Enterocyte,0,0.073259259,,,,
-0.020507904,-4.53E-04,0.361845018,235.1598038,0,0,0,0,0,0,proCSC,0.133296296,0.228518519,,,,
0.001439264,0.019917394,0.279655329,119.6085576,0,0,0,0,0,0,ER Stress,0,0.249111111,,,,
0.003137698,0.016707219,0.249557542,135.2710942,0,0,0,0,0,0,ER Stress,0,0.37212963,,,,
-0.007988996,-0.006835276,0.328185206,258.9862424,0,0,0,0,0,0,TA 1,0,0.208166667,,,,
-0.023010269,0.00509824,0.38948019,226.0349595,0,0,0,0,0,0,proCSC,0.241666667,0.256481481,,,,
0.024189277,0.03681353,0.231624732,185.2975808,0,0,0,0,0,0,Goblet / DCS,0,0.073703704,,,,
-0.017430966,-0.00500567,0.371330639,204.6560488,0,0,0,0,0,0,CSC,0.104296296,0.096648148,,,,
0.032258711,-0.001453155,0.225309173,227.3080026,0,0,0,0,0,0,Early Enterocyte,0.024296296,0.059444444,,,,
0.004498014,-0.008203335,0.20193305,180.640707,0,0,0,0,0,0,TA 1,0,0.160037037,,,,
0.005045038,-0.009728083,0.280246285,203.711533,0,0,0,0,0,0,Early Enterocyte,0,0.047388889,,,,
0.033174449,-9.40E-05,0.229264825,190.2829818,0,0,0,0,0,0,Late Enterocyte,0,0.040166667,,,,
0.032836833,0.002303398,0.214379071,214.996444,0,0,0,0,0,0,Late Enterocyte,0,0.042722222,,,,
0.039383372,0.013441293,0.245249278,207.7277786,0,0,0,0,0,0,Late Enterocyte,0.011888889,0.049722222,,,,
-0.005792022,-0.006635454,0.285314398,215.1114285,0,0,0,0,0,0,TA 1,0,0.273796296,,,,
0.037831645,0.006905646,0.239661023,246.4282884,0,0,0,0,0,0,Late Enterocyte,0.030555556,0.059851852,,,,
0.028729242,4.69E-04,0.245251103,136.7987459,0,0,0,0,0,0,Late Enterocyte,0,0.165611111,,,,
-0.001505775,-0.008044761,0.294440032,261.869069,0,0,0,0,0,0,TA 1,0,0.162740741,,,,
0.01202726,-0.011976569,0.265690671,269.3512771,0,0,0,0,0,0,Early Enterocyte,0,0.086703704,,,,
0.033976753,0.004642341,0.220844671,162.2924603,0,0,0,0,0,0,Late Enterocyte,0,0,,,,
0.001513209,0.020565035,0.304064522,90.01646582,0,0,0,0,0,0,ER Stress,0,0.250018519,,,,
0.034666026,0.00141368,0.263976606,164.1897051,0,0,0,0,0,0,Early Enterocyte,0,0.099888889,,,,
-0.015088242,-0.005984394,0.335379558,236.5067655,0,0,0,0,0,0,CSC,0,0.106777778,,,,
0.016397032,0.002195068,0.255760308,95.2646886,0,0,0,0,0,0,Late Enterocyte,0,0.08337037,,,,
0.039089997,0.012038932,0.248965609,264.4397947,0,0,0,0,0,0,Early Enterocyte,0.014259259,0,,,,
0.015047774,-0.004549249,0.260187225,130.1132164,0,0,0,0,0,0,Late Enterocyte,0,0.197074074,,,,
-0.005824296,-0.006613728,0.297116969,242.3709769,0,0,0,0,0,0,TA 1,0,0.105722222,,,,
0.027809549,-0.001691721,0.226118701,156.1654271,0,0,0,0,0,0,Late Enterocyte,0,0.070759259,,,,
0.033930941,0.003021101,0.223764348,226.6263085,0,0,0,0,0,0,Late Enterocyte,0,0,,,,
0.00245427,-0.01508988,0.311596301,255.9145126,0,0,0,0,0,0,CSC,0,0.11937037,,,,
0.012738971,0.00311884,0.248842963,144.3712989,0,0,0,0,0,0,ER Stress,0,0.159611111,,,,
0.032170485,0.005044451,0.2272088,138.3756767,0,0,0,0,0,0,Late Enterocyte,0,0.0955,,,,
-0.002904185,-0.014171059,0.343449001,267.5608036,0,0,0,0,0,0,CSC,0.038185185,0.036666667,,,,
-0.004107544,-0.004913373,0.264502223,219.7929418,0,0,0,0,0,0,TA 1,0,0.119444444,,,,
-0.005156304,-9.66E-04,0.259380691,198.3236861,0,0,0,0,0,0,TA 1,0,0.178296296,,,,
0.024500171,-0.006332178,0.200530675,165.7912755,0,0,0,0,0,0,Late Enterocyte,0,0.098111111,,,,
0.042160854,0.029857386,0.274514487,263.6431161,0,0,0,0,0,0,Late Enterocyte,0.016740741,0.023611111,,,,
0.006945105,0.010588982,0.240849865,169.0929743,0,0,0,0,0,0,ER Stress,0,0.260777778,,,,
-0.009463999,-0.006923054,0.360366795,223.7599083,0,0,0,0,0,0,TA 1,0,0.128592593,,,,
-0.009615709,-0.011212282,0.374044198,248.5226496,0,0,0,0,0,0,CSC,0,0.055648148,,,,
0.003960805,0.002997895,0.275973624,158.8757769,0,0,0,0,0,0,revCSC,0,0.303222222,,,,
0.023012077,-0.004383986,0.280626204,146.5231524,0,0,0,0,0,0,Late Enterocyte,0,0.16512963,,,,
0.029033914,-0.001921089,0.218434376,195.1287587,0,0,0,0,0,0,Late Enterocyte,0.037,0.063055556,,,,
0.003301261,-0.010403414,0.26703432,262.7889453,0,0,0,0,0,0,TA 1,0,0.116722222,,,,
-0.001282765,-0.00991906,0.282918781,239.4388712,0,0,0,0,0,0,TA 1,0,0.181759259,,,,
0.032487987,0.005124207,0.266494166,251.2494257,0,0,0,0,0,0,Late Enterocyte,0.003148148,0.110814815,,,,
-0.002515728,-0.007811247,0.29230889,242.6009459,0,0,0,0,0,0,TA 1,0,0.198703704,,,,
0.005985566,0.011107902,0.277075674,158.6622342,0,0,0,0,0,0,ER Stress,0,0.248333333,,,,
0.020172791,1.76E-04,0.202969172,129.7518364,0,0,0,0,0,0,Late Enterocyte,0,0.220203704,,,,
-5.40E-04,-0.007434636,0.305493963,237.0981145,0,0,0,0,0,0,TA 1,0,0.214537037,,,,
0.023399816,-0.004992211,0.241894947,172.5835763,0,0,0,0,0,0,Late Enterocyte,0,0.062907407,,,,
0.00175577,-0.011773512,0.326604718,284.7756313,0,0,0,0,0,0,TA 1,0.028148148,0.149222222,,,,
-0.00437783,-0.005320631,0.280831842,225.6653663,0,0,0,0,0,0,TA 1,0,0.164981481,,,,
0.018104789,-0.005494876,0.21650222,151.9274256,0,0,0,0,0,0,Late Enterocyte,0,0.182740741,,,,
0.004493987,0.015062497,0.244863061,106.0485955,0,0,0,0,0,0,ER Stress,0,0.237685185,,,,
0.004444344,-0.008815883,0.245527171,189.6834195,0,0,0,0,0,0,Early Enterocyte,0,0.209018519,,,,
9.23E-05,-0.008473649,0.243777557,193.831076,0,0,0,0,0,0,TA 1,0,0.071074074,,,,
0.024910861,0.036253223,0.23639978,201.0093964,0,0,0,0,0,0,Goblet / DCS,0,0.105833333,,,,
-0.005461893,-0.006566179,0.298839694,247.816316,0,0,0,0,0,0,TA 1,0,0.160796296,,,,
0.027295948,-0.005408531,0.221696794,213.4852186,0,0,0,0,0,0,Late Enterocyte,0,0.080925926,,,,
0.035957924,0.004483183,0.241643599,209.6168103,0,0,0,0,0,0,Late Enterocyte,0,0.039740741,,,,
-0.003859102,-0.006943497,0.270240013,231.7759731,0,0,0,0,0,0,TA 1,0,0.213203704,,,,
-0.017278737,0.001305383,0.422883939,195.9418636,0,0,0,0,0,0,proCSC,0.375259259,0.375981481,,,,
-7.38E-04,-0.010687587,0.315150134,256.612633,0,0,0,0,0,0,CSC,0.035222222,0.107277778,,,,
0.00300602,0.018358988,0.27580395,96.24205716,0,0,0,0,0,0,ER Stress,0.086555556,0.297037037,,,,
0.041457208,0.037698794,0.190345936,206.8161155,0,0,0,0,0,0,Late Enterocyte,0,0.054555556,,,,
0.016758976,-9.72E-04,0.258314984,210.4052757,0,0,0,0,0,0,Late Enterocyte,0,0.192407407,,,,
0.033863792,2.30E-04,0.214366661,200.4591133,0,0,0,0,0,0,Late Enterocyte,0,0.054148148,,,,
0.039759176,0.014044393,0.275176476,263.7581007,0,0,0,0,0,0,Early Enterocyte,0.018518519,0,,,,
0.01096358,-0.012163693,0.284720978,267.2404895,0,0,0,0,0,0,Early Enterocyte,0,0.129518519,,,,
-0.003607432,-0.00823082,0.265514229,226.5277503,0,0,0,0,0,0,TA 1,0,0.2785,,,,
0.004633355,-0.009181662,0.274466354,210.3395702,0,0,0,0,0,0,Early Enterocyte,0,0.156666667,,,,
-0.017242832,-0.004166597,0.374533321,236.7203082,0,0,0,0,0,0,proCSC,0,0.191092593,,,,
0.033537176,-4.76E-04,0.239522408,213.8465986,0,0,0,0,0,0,Late Enterocyte,0,0.067018519,,,,
0.020513704,-0.004700697,0.220394533,172.2714754,0,0,0,0,0,0,Late Enterocyte,0,0.299425926,,,,
0.002183399,0.017274545,0.310211687,241.607151,0,0,0,0,0,0,ER Stress,0,0.302259259,,,,
0.03617825,0.00468138,0.275689691,129.7436232,0,0,0,0,0,0,Late Enterocyte,0,0.041444444,,,,
0.025579339,-0.003866269,0.232205594,128.8155338,0,0,0,0,0,0,Late Enterocyte,0,0.128592593,,,,
0.003293222,0.007726026,0.294686978,214.6843431,0,0,0,0,0,0,ER Stress,0.014888889,0.323407407,,,,
0.001552163,-0.007551718,0.233378904,187.7861747,0,0,0,0,0,0,TA 1,0.04162963,0.075592593,,,,
0.00247621,0.020575341,0.300069386,87.65106964,0,0,0,0,0,0,ER Stress,0.030555556,0.234574074,,,,
0.02509422,0.023647852,0.231587988,240.0630729,0,0,0,0,0,0,Goblet / DCS,0,0.098314815,,,,
-0.008731709,-0.007653092,0.271242513,240.293042,0,0,0,0,0,0,TA 1,0,0.18212963,,,,
0.041699628,0.036996156,0.228647744,255.8077413,0,0,0,0,0,0,Late Enterocyte,0.003148148,0.031574074,,,,
0.013769423,-0.010532026,0.260474085,237.5662659,0,0,0,0,0,0,Early Enterocyte,0,0.109962963,,,,
2.39E-04,-0.008473735,0.2949888,226.7002272,0,0,0,0,0,0,TA 1,0,0.149814815,,,,
0.0020845,-0.010865236,0.278892909,279.5109822,0,0,0,0,0,0,CSC,0,0.149277778,,,,
-0.023762911,0.004028189,0.399864675,237.4759209,0,0,0,0,0,0,proCSC,0.065333333,0.220444444,,,,
0.034461773,0.005496177,0.263378327,241.0075888,0,0,0,0,0,0,Late Enterocyte,0.05562963,0.075425926,,,,
0.021503941,-0.011134508,0.248749691,255.0274891,0,0,0,0,0,0,Early Enterocyte,0,0.070296296,,,,
0.003333206,0.020840693,0.288997222,76.11155007,0,0,0,0,0,0,ER Stress,0.071888889,0.248666667,,,,
0.038896456,0.011372258,0.234359935,263.5691975,0,0,0,0,0,0,Early Enterocyte,0,0,,,,
0.004067172,-0.009545268,0.263168642,231.636349,0,0,0,0,0,0,TA 1,0,0.04687037,,,,
-0.025042698,0.010339069,0.383205944,249.3521809,0,0,0,0,0,0,proCSC,0.137111111,0.313740741,,,,
-0.002158391,-0.01213016,0.319257069,250.083154,0,0,0,0,0,0,CSC,0,0.166981481,,,,
-0.027467679,0.013573109,0.436069112,205.296677,0,0,0,0,0,0,proCSC,0.606925926,0.183296296,,,,
0.002194126,0.018056682,0.239723814,137.2258313,0,0,0,0,0,0,ER Stress,0,0.145685185,,,,
-0.005176302,-1.06E-04,0.268958039,196.5003599,0,0,0,0,0,0,TA 1,0,0.076814815,,,,
0.025063457,-0.007264517,0.227168124,202.4384899,0,0,0,0,0,0,Late Enterocyte,0,0.154777778,,,,
-0.005403045,-6.15E-04,0.301117045,224.2198464,0,0,0,0,0,0,TA 1,0,0.184722222,,,,
-0.028850423,0.012079452,0.42567155,199.5310238,0,0,0,0,0,0,proCSC,0.227407407,0.244055556,,,,
0.035908035,0.005561252,0.236126972,203.3255135,0,0,0,0,0,0,Late Enterocyte,0,0.064648148,,,,
-0.012833955,-0.011513793,0.276243179,289.4817842,0,0,0,0,0,0,proCSC,0.040148148,0.024407407,,,,
0.003086313,-0.010381862,0.281336582,257.5571489,0,0,0,0,0,0,TA 1,0,0.199388889,,,,
0.014689935,-0.008149831,0.278716438,217.764286,0,0,0,0,0,0,Late Enterocyte,0,0.142888889,,,,
0.007193763,-0.014544687,0.312619636,264.3987288,0,0,0,0,0,0,CSC,0,0.131203704,,,,
0.005629855,0.010981474,0.247498005,139.8047702,0,0,0,0,0,0,ER Stress,0,0.060925926,,,,
0.036743192,0.00596591,0.225758989,182.1108665,0,0,0,0,0,0,Early Enterocyte,0,0.049388889,,,,
0.042196631,0.031301021,0.270143781,253.1548838,0,0,0,0,0,0,Late Enterocyte,0.040296296,0.030944444,,,,
0.037776152,0.00721731,0.247463073,258.1731375,0,0,0,0,0,0,Late Enterocyte,0,0,,,,
-0.005210494,0.008240238,0.361106099,249.7382004,0,0,0,0,0,0,revCSC,0,0.416203704,,,,
0.010855522,-0.008041622,0.255950205,146.7038424,0,0,0,0,0,0,TA 2,0,0.15962963,,,,
0.024356718,0.03747827,0.22496282,198.496163,0,0,0,0,0,0,Goblet / DCS,0,0.104777778,,,,
0.034833059,0.00489701,0.234473046,141.7759337,0,0,0,0,0,0,Late Enterocyte,0,0.053944444,,,,
0.015331872,-0.005615868,0.240439313,138.0964285,0,0,0,0,0,0,Late Enterocyte,0,0.146351852,,,,
0.037462343,0.009303428,0.230049733,195.7940263,0,0,0,0,0,0,Late Enterocyte,0,0.082462963,,,,
0.024193127,-0.007577425,0.208557469,199.1696438,0,0,0,0,0,0,Late Enterocyte,0,0.098925926,,,,
-0.023784354,8.31E-04,0.405494468,201.7896486,0,0,0,0,0,0,proCSC,0.50537037,0.179981481,,,,
-1.41E-04,-0.008855286,0.285480853,262.411139,0,0,0,0,0,0,TA 1,0,0.178296296,,,,
0.03682164,0.006187827,0.23759128,237.755169,0,0,0,0,0,0,Late Enterocyte,0,0.136,,,,
0.001028048,0.020037486,0.317776711,92.54612563,0,0,0,0,0,0,ER Stress,0,0.236425926,,,,
0.041615721,0.034769363,0.252597745,242.4284691,0,0,0,0,0,0,Late Enterocyte,0.068777778,0,,,,
0.033591114,0.001143293,0.205511145,187.7040429,0,0,0,0,0,0,Late Enterocyte,0,0.058740741,,,,
0.015336463,-0.012560907,0.290147348,260.2921382,0,0,0,0,0,0,Early Enterocyte,0,0.030518519,,,,
8.20E-04,-0.007388957,0.289470695,221.8626634,0,0,0,0,0,0,Early Enterocyte,0,0.148240741,,,,
0.008772267,0.006826423,0.189150008,146.3835283,0,0,0,0,0,0,ER Stress,0,0.110296296,,,,
-0.003273085,-0.001021078,0.3747344,256.7604703,0,0,0,0,0,0,revCSC,0,0.341518519,,,,
-0.020686818,-0.002611309,0.383852611,210.1342407,0,0,0,0,0,0,CSC,0.281592593,0.209981481,,,,
0.039299233,0.011813884,0.24985184,254.5429114,0,0,0,0,0,0,Early Enterocyte,0,0,,,,
0.003486798,0.021304994,0.239870742,105.7036419,0,0,0,0,0,0,ER Stress,0,0.200296296,,,,
0.041029933,0.020049946,0.245944042,200.8287064,0,0,0,0,0,0,Late Enterocyte,0,0.03087037,,,,
0.041470695,0.038018274,0.225487464,153.9560814,0,0,0,0,0,0,Late Enterocyte,0.00762963,0.032944444,,,,
0.015708511,-7.08E-04,0.21778833,130.4499568,0,0,0,0,0,0,ER Stress,0.006555556,0.160592593,,,,
-0.00300756,-0.003993066,0.261672047,200.6890823,0,0,0,0,0,0,TA 1,0,0.170648148,,,,
0.013831554,-0.004198218,0.245811845,160.1077541,0,0,0,0,0,0,ER Stress,0,0.076518519,,,,
0.002867002,-0.009564277,0.301480952,271.7577391,0,0,0,0,0,0,TA 1,0,0.161444444,,,,
0.022695996,-0.006494571,0.253979877,220.2693063,0,0,0,0,0,0,Late Enterocyte,0,0.071,,,,
-0.001468795,-0.009625851,0.310979144,262.2879412,0,0,0,0,0,0,TA 1,0,0.119055556,,,,
0.013736215,-0.006578443,0.254660917,166.3004927,0,0,0,0,0,0,Late Enterocyte,0,0.233240741,,,,
0.001355968,-0.011871693,0.273653977,242.8227018,0,0,0,0,0,0,TA 1,0,0.1755,,,,
0.028135474,-0.006425901,0.243390026,220.302159,0,0,0,0,0,0,Early Enterocyte,0,0.054166667,,,,
0.019911254,-0.008213043,0.24662485,142.8190077,0,0,0,0,0,0,Late Enterocyte,0,0.082574074,,,,
0.024359038,0.01818222,0.201531447,199.3010547,0,0,0,0,0,0,Goblet / DCS,0,0.094240741,,,,
0.001255162,-0.008433638,0.279521944,267.1665709,0,0,0,0,0,0,TA 1,0,0.201907407,,,,
0.024062632,-0.005672538,0.221325098,143.1557481,0,0,0,0,0,0,Late Enterocyte,0,0.103555556,,,,
0.041531763,0.03622961,0.239152939,245.9190711,0,0,0,0,0,0,Late Enterocyte,0,0.034796296,,,,
0.003303999,0.020821005,0.313063953,81.82792418,0,0,0,0,0,0,ER Stress,0,0.309037037,,,,
0.002594513,0.005242306,0.327200498,188.3036051,0,0,0,0,0,0,revCSC,0.081185185,0.283962963,,,,
0.031203662,0.004703495,0.28135192,133.4313416,0,0,0,0,0,0,Late Enterocyte,0.010481481,0.113537037,,,,
0.026173901,-0.002878347,0.22848848,143.8538685,0,0,0,0,0,0,Late Enterocyte,0,0.123462963,,,,
0.001692963,-0.006941808,0.275092218,179.3594508,0,0,0,0,0,0,TA 1,0.060777778,0.223092593,,,,
-0.005638564,-0.007677835,0.31208487,256.3990903,0,0,0,0,0,0,TA 1,0,0.254462963,,,,
-0.012881349,-0.008048119,0.345027094,240.3587475,0,0,0,0,0,0,CSC,0,0.106537037,,,,
0.006699567,-0.001445118,0.275995903,143.1146822,0,0,0,0,0,0,revCSC,0,0.265185185,,,,
-0.015939559,-0.004940577,0.341933204,245.4180671,0,0,0,0,0,0,CSC,0.065740741,0.189740741,,,,
0.028274241,-0.004943704,0.224005521,205.1981188,0,0,0,0,0,0,Early Enterocyte,0,0.112833333,,,,
0.023112189,-0.004345747,0.275687066,164.953531,0,0,0,0,0,0,Late Enterocyte,0.014407407,0.137703704,,,,
0.005874109,-0.014333029,0.318172218,256.0869894,0,0,0,0,0,0,CSC,0,0.113018519,,,,
0.033983043,0.004529004,0.242915145,139.5830143,0,0,0,0,0,0,Late Enterocyte,0,0.043740741,,,,
0.033961848,0.004019355,0.252751706,151.3689293,0,0,0,0,0,0,Late Enterocyte,0.074111111,0.092388889,,,,
0.026017131,-0.002780552,0.212775419,158.7772187,0,0,0,0,0,0,Late Enterocyte,0,0.064685185,,,,
-0.00557753,-0.003889593,0.298106503,182.9403978,0,0,0,0,0,0,TA 1,0,0.239314815,,,,
-0.017030045,-0.004385821,0.375135657,214.8814594,0,0,0,0,0,0,CSC,0.239518519,0.225759259,,,,
0.007853231,-0.009867184,0.247092515,164.0582942,0,0,0,0,0,0,Early Enterocyte,0,0.178462963,,,,
-5.25E-04,-0.007742996,0.279830115,169.5529124,0,0,0,0,0,0,TA 1,0,0.222203704,,,,
0.040384534,0.017425359,0.23864168,235.7100869,0,0,0,0,0,0,Late Enterocyte,0,0.072388889,,,,
0.008856711,0.006346539,0.174458674,147.3691101,0,0,0,0,0,0,ER Stress,0,0.243944444,,,,
0.041883095,0.033047834,0.267063097,244.2107294,0,0,0,0,0,0,Late Enterocyte,0,0,,,,
0.028908554,-0.00440625,0.24911744,161.2083204,0,0,0,0,0,0,Early Enterocyte,0,0.146944444,,,,
0.010636874,-0.012153867,0.28181342,263.1421121,0,0,0,0,0,0,Goblet / DCS,0,0.158851852,,,,
-0.002500805,-0.008055167,0.241887614,220.3514381,0,0,0,0,0,0,TA 1,0.03262963,0.214814815,,,,
0.023590418,-0.004012585,0.216193411,158.2351488,0,0,0,0,0,0,Late Enterocyte,0,0.153833333,,,,
0.013264152,-0.008595822,0.262655905,143.3528645,0,0,0,0,0,0,Late Enterocyte,0,0.211962963,,,,
-0.007726953,-0.003870791,0.227502604,256.1937608,0,0,0,0,0,0,TA 2,0.022407407,0.015537037,,,,
0.034061342,0.003681811,0.214192343,132.815353,0,0,0,0,0,0,Late Enterocyte,0,0.097666667,,,,
0.041496239,0.016095101,0.230399404,141.3899142,0,0,0,0,0,0,Late Enterocyte,0,0.057833333,,,,
0.026398487,-7.13E-04,0.230589681,148.1493623,0,0,0,0,0,0,Late Enterocyte,0,0.073222222,,,,
0.003455791,-0.007159677,0.21672105,195.4654991,0,0,0,0,0,0,TA 1,0,0.14887037,,,,
-0.009321164,-0.008560274,0.328914823,245.278443,0,0,0,0,0,0,CSC,0,0.105592593,,,,
7.15E-04,-0.010788852,0.330567868,263.2406703,0,0,0,0,0,0,TA 1,0,0.141666667,,,,
0.039382108,0.015272137,0.261983941,250.7484217,0,0,0,0,0,0,Late Enterocyte,0,0.064037037,,,,
0.019741765,1.25E-04,0.186542739,115.2227189,0,0,0,0,0,0,Late Enterocyte,0,0.271611111,,,,
0.001172766,0.004286978,0.321903172,178.7023963,0,0,0,0,0,0,revCSC,0,0.310666667,,,,
0.018161786,-0.007104781,0.207521541,164.8878255,0,0,0,0,0,0,Late Enterocyte,0,0.173074074,,,,
0.012687568,-0.00861985,0.273267651,172.2632622,0,0,0,0,0,0,Late Enterocyte,0,0.130185185,,,,
0.024720479,0.023576717,0.221391019,254.9864232,0,0,0,0,0,0,Goblet / DCS,0.004,0.082462963,,,,
0.042170983,0.01874657,0.215103782,163.278042,0,0,0,0,0,0,Late Enterocyte,0,0.050944444,,,,
4.96E-04,-0.014274466,0.335882362,268.7681412,0,0,0,0,0,0,CSC,0,0.079611111,,,,
0.011964676,0.006111417,0.280737067,101.3752954,0,0,0,0,0,0,ER Stress,0.054481481,0.169518519,,,,
-0.015505929,-0.003836035,0.351273255,233.8867607,0,0,0,0,0,0,proCSC,0.025296296,0.210240741,,,,
-0.005595695,-0.006514881,0.323063584,258.5755833,0,0,0,0,0,0,TA 1,0,0.125055556,,,,
0.029148586,-0.004517953,0.234151092,140.7328597,0,0,0,0,0,0,Early Enterocyte,0,0.110185185,,,,
0.030896479,-0.004876067,0.284483401,261.5651813,0,0,0,0,0,0,Early Enterocyte,0,0,,,,
0.005842666,0.009378952,0.282972483,166.2758532,0,0,0,0,0,0,ER Stress,0,0.24912963,,,,
-0.028612441,0.011633019,0.403222035,213.9205172,0,0,0,0,0,0,proCSC,0.281518519,0.212518519,,,,
0.024198825,0.016089014,0.236610962,223.4642338,0,0,0,0,0,0,Goblet / DCS,0,0.145703704,,,,
0.001860244,-0.011299938,0.274106936,261.1134563,0,0,0,0,0,0,CSC,0,0.088925926,,,,
0.035030073,0.00193972,0.222045158,167.2532217,0,0,0,0,0,0,Late Enterocyte,0,0.04312963,,,,
9.34E-04,-0.010555599,0.28751268,262.6986003,0,0,0,0,0,0,TA 1,0.017407407,0.202796296,,,,
0.024130853,-0.00917502,0.236160909,233.4103962,0,0,0,0,0,0,Early Enterocyte,0,0.053277778,,,,
0.041498783,0.017942536,0.203215722,196.0568481,0,0,0,0,0,0,Late Enterocyte,0,0.049722222,,,,
0.040638437,0.018172079,0.21716856,235.2665751,0,0,0,0,0,0,Late Enterocyte,0,0.034055556,,,,
-0.006505113,-8.42E-04,0.281903756,180.4846566,0,0,0,0,0,0,TA 1,0,0.323203704,,,,
0.019281385,-0.0010818,0.199243418,156.0750821,0,0,0,0,0,0,Goblet / DCS,0,0.139814815,,,,
